time,cza,az,hangle,shadow,intern_flags,cloud_present,rrtmg_lwd_clear,rrtmg_swd_clear,rrtmg_swd_toa,qcrad_swd,qcrad_lwd,qcrad_lwu,ml_lwu_clear,albedo,shadow2,qcrad_swd_clear_noshad
2021-09-01 23:00:00,0.4945566218908102,4.453598499298096,0.3709585035601588,0.0,,,291.2654870740633,248.1676651051258,411.3485392767003,34.30149,355.72546,370.17228166666666,376.17602201947597,0.16161903738975525,0.0,
2021-09-02 00:00:00,0.3117591842426721,4.633823394775391,0.40072958925303204,1.0,,,289.9273565618878,61.36320637311894,146.8672357399663,34.477077,350.66116,366.86646333333334,364.2759109101166,0.16161903738975525,1.0,
2021-09-02 01:00:00,0.11467288370867793,4.798731327056885,0.3986735936456298,1.0,,,293.0340953795412,56.5279690071328,153.4309265718978,10.297526,349.11462,365.0103466666667,349.4068598922248,0.16161903738975525,1.0,
2021-09-02 02:00:00,-0.07723602327988219,4.9633941650390625,0.3770227962106335,1.0,,,291.0857542228479,3.6983159637878816e-08,1.3401511188305853e-07,-0.8348347,344.75455,361.7591916666667,348.8420203106707,0.16161903738975525,1.0,
2021-09-02 03:00:00,-0.27623033999359414,5.141136646270752,0.32063150612405467,1.0,,,287.1399330382848,3.7173794342342686e-08,1.3401511185487404e-07,-1.1901773,351.1601,361.5856983333333,348.1961278267882,0.16161903738975525,1.0,
2021-09-02 04:00:00,-0.4399649220076765,5.346052646636963,0.23269110753350708,1.0,,,288.3330864045475,3.710251597848011e-08,1.340151118270087e-07,-1.2262933,352.76773,361.52261,348.16196337214245,0.16161903738975525,1.0,
2021-09-02 05:00:00,-0.567857336106759,5.59325647354126,0.07204479860530257,1.0,,,287.18133335992394,3.7156045731532874e-08,1.3401511177804606e-07,-1.4702309,342.94818,358.2619016666667,347.6233585247456,0.16161903738975525,1.0,
2021-09-02 06:00:00,-0.651197670698074,5.893365383148193,0.097913222097624,1.0,,,285.0297049795385,3.725736693054443e-08,1.3401511172512329e-07,-1.4967766,346.39148,359.31798833333335,347.21083930482547,0.16161903738975525,1.0,
2021-09-02 07:00:00,-0.6843126648493418,6.237613677978516,0.140207079637215,1.0,,,286.0837965112367,3.7224934874604746e-08,1.3401511165802517e-07,-1.6054009,347.8646,358.67263,345.96157311910326,0.16161903738975525,1.0,
2021-09-02 08:00:00,-0.6649524596926517,0.30494773387908936,0.26741720920588247,1.0,,,287.0315867892271,3.7152738252278835e-08,1.3401511164979405e-07,-1.3578339,349.9672,359.42287500000003,347.52627211222045,0.16161903738975525,1.0,
2021-09-02 09:00:00,-0.5944443693955728,0.6187975406646729,0.3168685485349935,1.0,,,285.9249035462689,3.719693416413438e-08,1.3401511148833485e-07,-1.4049739,346.3521,357.56742,344.7323834690321,0.16161903738975525,1.0,
2021-09-02 10:00:00,-0.4776023312248921,0.8794752359390259,0.2028893801275056,1.0,,,284.6495659591038,3.7312378217780434e-08,1.3401511110386993e-07,-1.2933139,353.32822,358.92934499999996,344.97861024821447,0.16161903738975525,1.0,
2021-09-02 11:00:00,-0.3223995607120231,1.094262719154358,0.1985741483433881,1.0,,,284.7078974214719,3.729046297171623e-08,1.3401511039333185e-07,-1.0356109,348.92245,358.257575,344.96179386491673,0.16161903738975525,1.0,
2021-09-02 12:00:00,-0.13933069374511312,1.2780089378356934,0.2490240891413467,1.0,,,283.9782334119268,3.733404210360122e-08,1.3401510696901298e-07,-0.92463344,352.83307,358.31501833333334,344.45379637818365,0.16399827599525452,1.0,
2021-09-02 13:00:00,0.06244556861066394,1.4452235698699951,0.23286271062848013,1.0,,,285.6931402152132,26.717377036630104,84.12244731466099,3.6101725,354.1199,358.93023999999997,341.1586378379841,0.16399827599525452,1.0,
2021-09-02 14:00:00,0.25984547302312105,1.6092932224273682,0.2124420161040347,0.0,,,288.29875183754973,179.8456348650351,348.53546997216154,43.059223,351.71112,362.26300333333336,355.72342466189883,0.16399827599525452,0.31666666666666665,
2021-09-02 15:00:00,0.44748735391508954,1.784548282623291,0.17809882767263263,0.0,,,290.68760552129834,375.8722974435244,600.0664919677085,74.18912,353.93338,366.04788833333333,370.779309545998,0.16399827599525452,0.0,
2021-09-02 16:00:00,0.6106811145316987,1.9898849725723267,0.14424754280683522,0.0,,,293.24659065968166,562.7377840024436,818.7949968497554,165.17487,352.99692,371.966945,377.6022580953101,0.16399827599525452,0.0,
2021-09-02 17:00:00,0.7380871344376904,2.2536380290985107,0.12549022284785127,0.0,,,295.38399863489656,713.8905350196891,989.532021553166,253.07559,353.31296,381.44357,392.87940414295764,0.16399827599525452,0.0,
2021-09-02 18:00:00,0.8209514945537636,2.6133406162261963,0.1648627693106198,0.0,,,297.96668776357035,814.2127173082777,1100.5478513504424,370.27765,348.58694,386.968345,410.60702273956633,0.16399827599525452,0.0,
2021-09-02 19:00:00,0.8535908927755312,3.0791118144989014,0.16090235995464036,0.0,,,299.3426773238666,855.5528275038972,1144.229588052362,424.89612,344.14963,400.38380500000005,428.7162164515154,0.16399827599525452,0.0,
